station_id,latitude,longitude,well_depth,well_aquifer_type,state_encoded,district_encoded,mean_groundwater_level,mean_rainfall,mean_t2m,mean_t2m_max,mean_t2m_min,soil_sand_pct,soil_sand_dist_km,soil_clay_pct,soil_clay_dist_km,soil_silt_pct,soil_silt_dist_km,soil_phaq,soil_phaq_dist_km,soil_orgc,soil_orgc_dist_km,soil_cfvo_pct,soil_cfvo_dist_km,average_soil_distance_km
CGWB1MPV1D289,24.0575,77.4072,48.0,1,1,1,-10.965,5.566,28.378,33.481,23.921,58.779041916167664,219.88,28.54850299401198,219.88,12.67245508982036,219.88,6.9467065868263465,219.88,3.6341317365269465,219.88,6.479041916167665,219.88,219.88
CGWB1MPV1D291,24.1261,78.0389,20.0,1,1,1,-8.798,5.536,27.581,32.084,23.762,15.14,221.98,63.986666666666665,221.98,20.873333333333335,221.98,7.617333333333333,221.98,2.9193333333333333,221.98,0.5636363636363636,224.96,222.47
240555077411901,24.0986,77.6886,11.7,1,1,1,4.748,2.717,22.727,29.737,16.922,75.19444444444444,238.23,35.49473684210526,244.00,9.055555555555555,238.23,7.8589473684210525,244.00,1.0138888888888888,238.23,4.107142857142857,244.00,241.12
235055077563201,23.8486,77.9422,66.61,1,1,1,11.141,1.750,24.341,31.534,18.176,15.14,218.32,63.986666666666665,218.32,20.873333333333335,218.32,7.617333333333333,218.32,2.9193333333333333,218.32,0.5636363636363636,221.51,218.85
234542077463001,23.7617,77.775,11.1,1,1,1,5.535,2.824,23.329,30.301,17.375,58.779041916167664,231.08,28.54850299401198,231.08,12.67245508982036,231.08,6.9467065868263465,231.08,3.6341317365269465,231.08,6.479041916167665,231.08,231.08
234000078065001,23.6667,78.1139,60.5,1,1,1,10.016,1.514,24.407,31.633,18.115,15.14,195.42,63.986666666666665,195.42,20.873333333333335,195.42,7.617333333333333,195.42,2.9193333333333333,195.42,0.5636363636363636,198.69,195.97
234000078065201,23.6667,78.1144,14.06,1,1,1,9.236,2.388,24.070,31.154,17.942,15.14,195.38,63.986666666666665,195.38,20.873333333333335,195.38,7.617333333333333,195.38,2.9193333333333333,195.38,0.5636363636363636,198.64,195.92
233405077455401,23.5681,77.765,8.0,1,1,1,2.406,1.651,24.167,30.881,18.238,58.779041916167664,220.35,28.54850299401198,220.35,12.67245508982036,220.35,6.9467065868263465,220.35,3.6341317365269465,220.35,6.479041916167665,220.35,220.35
235147077552801,23.8631,77.9244,13.5,1,1,1,5.611,2.676,24.439,31.495,18.406,15.14,220.57,63.986666666666665,220.57,20.873333333333335,220.57,7.617333333333333,220.57,2.9193333333333333,220.57,0.5636363636363636,223.75,221.10
233432077465001,23.5756,77.7806,9.0,1,1,1,3.334,2.851,24.174,31.114,18.112,58.779041916167664,222.14,28.54850299401198,222.14,12.67245508982036,222.14,6.9467065868263465,222.14,3.6341317365269465,222.14,6.479041916167665,222.14,222.14
234638078110801,23.7772,78.1856,10.8,1,1,1,6.618,2.875,23.683,30.756,17.755,15.14,192.34,63.986666666666665,192.34,20.873333333333335,192.34,7.617333333333333,192.34,2.9193333333333333,192.34,0.5636363636363636,195.52,192.87
233442077415301,23.5783,77.6981,23.0,1,1,1,7.442,2.658,24.163,31.225,17.969,58.779041916167664,214.67,28.54850299401198,214.67,12.67245508982036,214.67,6.9467065868263465,214.67,3.6341317365269465,214.67,6.479041916167665,214.67,214.67
235844077510301,23.9789,77.8508,8.5,1,1,1,2.938,2.290,24.338,31.548,18.163,15.14,232.22,63.986666666666665,232.22,20.873333333333335,232.22,7.617333333333333,232.22,2.9193333333333333,232.22,0.5636363636363636,235.35,232.74
234745077315001,23.7958,77.5306,12.0,1,1,1,5.412,1.580,23.483,30.511,17.471,58.779041916167664,211.88,28.54850299401198,211.88,12.67245508982036,211.88,6.9467065868263465,211.88,3.6341317365269465,211.88,6.479041916167665,211.88,211.88
233100077475701,23.5167,77.7992,116.2,1,1,1,11.298,2.000,24.546,31.680,18.279,58.779041916167664,221.22,28.54850299401198,221.22,12.67245508982036,221.22,6.9467065868263465,221.22,3.6341317365269465,221.22,6.479041916167665,221.22,221.22
